,movieId,imdbId,tmdbId,wikidataURI
8331,107630,1247667,27584,Q12124774
8332,107702,1661382,64807,Q3118162
8333,107723,0465657,13194,Q1613495
8334,107771,1714915,152603,Q3352751
8335,107780,2227830,230657,
8336,107846,0110420,13632,Q10573338
8337,107945,1847548,122796,Q26405606
8338,107951,2295196,204810,Q13846600
8339,107953,2263944,126963,Q1150595
8340,107962,2325002,243531,Q17005673
8341,107997,2309021,159128,Q3566902
8342,107999,0142244,39102,Q1815243
8343,108078,1937118,206408,Q2941237
8344,108090,0142250,39148,Q586410
8345,108156,1408253,168530,Q12127154
8346,108188,1205537,137094,Q902672
8347,108190,1840309,157350,Q8561227
8348,108192,1094249,6418,Q474531
8349,108540,1816518,126319,Q3057240
8350,108601,1714833,137968,Q3415674
8351,108689,1418377,100241,Q2708907
8352,108715,1609479,157099,Q15070716
8353,108727,1937390,110414,Q21468403
8354,108729,2316411,181886,Q2844879
8355,108795,1186373,15359,Q609436
8356,108928,2177771,152760,Q4407383
8357,108932,1490017,137106,Q2608065
8358,108945,1234721,97020,Q864518
8359,108949,2172985,209247,Q3520019
8360,108981,2382009,249397,Q21468405
8361,109042,1545660,74461,Q3198009
8362,109161,2406252,197082,Q11390744
8363,109183,1878942,99367,Q5528576
8364,109187,2333804,157834,Q863811
8365,109191,1837709,137321,Q3569395
8366,109241,1937133,146375,Q3020363
8367,109282,1559038,103732,Q38769963
8368,109295,2511428,210047,Q14945820
8369,109313,0328955,17684,Q2397097
8370,109317,1978532,249923,Q17082304
8371,109372,1826590,222899,Q13522795
8372,109374,2278388,120467,Q3521099
8373,109383,2073520,84319,Q16253955
8374,109416,1349482,21474,Q1526817
8375,109483,1800246,225565,Q12101199
8376,109487,0816692,157336,Q13417189
8377,109569,2172934,192102,Q3525931
8378,109576,2193265,205724,Q4163534
8379,109578,2024469,225574,Q2855777
8380,109596,1407052,85444,Q2864239
8381,109633,2591814,198375,Q6434185
8382,109673,1253863,53182,Q400332
8383,109687,1385956,202141,Q17041761
8384,109723,2212008,242076,Q6917179
8385,109846,0864835,82703,Q6929072
8386,109848,1441395,97370,Q4366287
8387,109850,2369135,136797,Q13374569
8388,109853,2355495,242042,Q16164348
8389,109864,2771372,177494,Q13561018
8390,109895,2170299,209403,Q15297613
8391,109897,3210686,235260,Q15137718
8392,109941,2268617,83201,Q3492143
8393,109968,2409302,134350,Q7997781
8394,109971,2955316,236737,Q16007945
8395,110102,1843866,100402,Q1765358
8396,110127,1959490,86834,Q286868
8397,110130,1821658,227783,Q7754519
8398,110281,0188766,53168,Q2706517
8399,110286,2059171,155084,Q15110422
8400,110297,2281587,145220,Q4120951
8401,110330,1801061,119360,Q3019887
8402,110350,3203290,256561,Q15967253
8403,110387,2390962,209799,Q14944459
8404,110501,2265171,180299,Q13385946
8405,110541,0106475,25706,Q12103900
8406,110553,1872181,102382,Q4254026
8407,110586,2234003,157832,Q5024134
8408,110591,2388715,157547,Q3349019
8409,110603,2528814,249660,Q15240679
8410,110611,1179031,244509,Q15292486
8411,110655,2357291,172385,Q6296387
8412,110669,2246565,262481,Q17985526
8413,110718,2258345,214030,Q5429259
8414,110730,2209764,157353,Q10384115
8415,110746,1870419,167575,Q6442259
8416,110771,2203939,193610,Q14272676
8417,110773,2828996,184345,Q14906074
8418,110781,0279967,12242,Q837847
8419,110826,1430612,254473,Q13435412
8420,110882,2692904,210479,Q14339915
8421,111113,2004420,195589,Q14802842
8422,111146,3600760,258096,Q15967650
8423,111320,3014666,252680,Q16253316
8424,111360,2872732,240832,Q15624215
8425,111362,1877832,127585,Q4985891
8426,111364,0831387,124905,Q7731172
8427,111375,2463288,187596,Q15647962
8428,111384,2359024,188166,Q13380375
8429,111443,2883512,212778,Q15046490
8430,111551,2309961,210947,Q16960397
8431,111617,1086772,232672,Q13522800
8432,111622,1980929,198277,Q2935739
8433,111659,1587310,102651,Q172271
8434,111663,2784512,254474,Q18157191
8435,111680,1483324,194722,Q15622368
8436,111732,2301592,137698,Q7728823
8437,111743,2557490,188161,Q13582568
8438,111759,1631867,137113,Q1187607
8439,111781,2381249,177677,Q17548046
8440,111785,1079372,20880,Q123563713
8441,111795,1647668,198185,Q15043347
8442,111800,2429074,174323,Q14826360
8443,111817,2402085,192133,Q14512797
8444,111844,2996648,255268,Q14948557
8445,111913,2560102,248212,Q6548422
8446,111921,2582846,222935,Q14704171
8447,112006,2112281,82881,Q3224298
8448,112070,2172584,157851,Q14369911
8449,112138,2294449,187017,Q15040917
8450,112171,0455944,156022,Q13562643
8451,112175,1646971,82702,Q10298666
8452,112183,2562232,194662,Q13255497
8453,112290,1065073,85350,Q4103201
8454,112303,2239832,184098,Q13522857
8455,112316,1742044,209451,Q15059358
8456,112326,0119781,27460,Q392691
8457,112334,3268458,250658,Q16997214
8458,112370,2109248,91314,Q6151665
8459,112421,1605717,171372,Q3082474
8460,112450,2398249,180296,Q17113214
8461,112454,2357461,186988,Q11682541
8462,112460,2980706,218836,Q15631322
8463,112497,2103254,226486,Q15901539
8464,112512,1677561,64246,Q1368665
8465,112515,2321549,242224,Q16011764
8466,112552,2582802,244786,Q15648198
8467,112556,2267998,210577,Q14920425
8468,112580,1294970,152790,Q7713813
8469,112623,2103281,119450,Q11220194
8470,112727,2377322,184346,Q14370012
8471,112749,2465146,253235,Q4753356
8472,112788,1956620,225886,Q16326600
8473,112804,2884206,244267,Q15635667
8474,112818,2975578,238636,Q15728784
8475,112852,2015381,118340,Q5887360
8476,112868,2910814,242095,Q14774970
8477,112897,2333784,138103,Q14370516
8478,112911,1267297,184315,Q14522493
8479,112940,1972571,157849,Q2819825
8480,113159,2581244,244566,Q15046558
8481,113186,2402603,209269,Q3068196
8482,113207,2473602,239566,Q15726752
8483,113225,2870756,229297,Q14511869
8484,113252,3504048,253306,Q17051533
8485,113275,2980648,228194,Q15220568
8486,113278,3139086,242643,Q16155099
8487,113280,1967697,192623,Q7994708
8488,113313,2503154,244610,Q16868676
8489,113345,1617661,76757,Q12125299
8490,113348,1291150,98566,Q9653404
8491,113350,2048770,273404,Q16642936
8492,113374,0127710,48347,Q1217829
8493,113378,0435651,227156,Q15079344
8494,113394,2140577,174337,Q15070813
8495,113416,1396523,286709,Q14775040
8496,113453,1924435,193893,Q14948579
8497,113532,3097204,242022,Q16985835
8498,113565,2383068,211067,Q16859416
8499,113573,0458481,189,Q1653396
8500,113604,1355630,249164,Q16386237
8501,113705,2737050,221902,Q15921236
8502,113741,2866360,220289,Q17150929
8503,113780,2870612,256274,Q16248494
8504,113829,2756032,242090,Q17112726
8505,113849,1682186,88573,Q5690022
8506,113862,2980592,241848,Q16250945
8507,114028,3169706,234200,Q16937096
8508,114044,3177316,254191,Q17091852
8509,114060,1600196,154400,Q13562077
8510,114066,2920540,246400,Q16829243
8511,114074,1571249,244772,Q7764599
8512,114126,0430916,27286,Q4877758
8513,114180,1790864,198663,Q13099455
8514,114184,2994190,244506,Q14944045
8515,114246,0365907,169917,Q11060926
8516,114265,2034031,244264,Q16252315
8517,114335,0121731,32891,Q3207932
8518,114396,1621046,230779,Q5088496
8519,114494,3042408,284427,Q17851365
8520,114554,2576852,149871,Q888136
8521,114601,1371150,239678,Q15039873
8522,114627,0208502,15916,Q1754057
8523,114662,2179136,190859,Q16970789
8524,114670,3099498,246403,Q15139203
8525,114678,1626146,254375,Q15922298
8526,114707,1528071,149509,Q2588951
8527,114713,3322940,250546,Q15733440
8528,114762,2140619,286554,Q15283257
8529,114795,0829150,49017,Q14512114
8530,114818,2494280,227300,Q14948589
8531,114847,1971325,262543,Q14369942
8532,114925,2326612,244761,Q13882900
8533,114935,2397535,206487,Q17014394
8534,115065,1639826,146381,Q14451258
8535,115111,0379000,48585,
8536,115122,3416742,246741,Q17036671
8537,115149,2911666,245891,Q15732802
8538,115151,2556874,208869,Q14948585
8539,115170,1872194,205587,Q13573278
8540,115203,1778338,295538,Q20894821
8541,115210,2713180,228150,Q14786561
8542,115216,2720680,266285,Q14371870
8543,115231,2170593,239563,Q15039869
8544,115502,2509850,289727,Q17028310
8545,115569,2872718,242582,Q15154975
8546,115617,2245084,177572,Q13091172
8547,115664,2262227,228326,Q16248866
8548,115667,1638002,200727,Q15522237
8549,115680,2669336,273271,Q18611456
8550,115713,0470752,264660,Q16635326
8551,115727,0077292,40081,Q5185841
8552,115819,3043542,234862,Q15710490
8553,115828,2459156,251232,Q16249479
8554,115877,2175842,116440,Q255309
8555,115969,1883092,178446,Q7903650
8556,116044,0103961,55596,Q15629700
8557,116138,2802154,265180,Q15972383
8558,116169,1460743,44092,Q718130
8559,116207,2249221,185567,Q3576280
8560,116411,2991224,238628,Q15712437
8561,116413,2870808,260001,Q15046563
8562,116419,2968804,256092,Q15039740
8563,116505,2043932,79723,Q1982655
8564,116529,1966566,203793,Q552725
8565,116668,2832470,241842,Q15733825
8566,116718,0030947,37133,Q2622313
8567,116724,2036416,84111,Q710908
8568,116738,1273207,77067,Q5245560
8569,116797,2084970,205596,Q14918344
8570,116799,1791528,171274,Q13806537
8571,116817,1798243,244403,Q14834030
8572,116823,1951265,131631,Q4142083
8573,116849,2751310,295315,Q18611437
8574,116887,1528100,147441,Q14942871
8575,116897,3011894,265195,Q16672466
8576,116941,0099878,17009,Q457382
8577,116963,0102940,21811,Q7534893
8578,116977,2096672,100042,Q14932750
8579,116985,2064968,206821,Q12125815
8580,117107,3128900,261037,Q17627616
8581,117109,3534838,301566,Q18533480
8582,117133,1055300,17808,Q51750
8583,117176,2980516,266856,Q15079318
8584,117192,2986512,282848,
8585,117364,3455224,263614,Q18395479
8586,117368,0484439,10258,Q458802
8587,117444,1865505,110416,Q17125101
8588,117466,1390411,205775,Q15079316
8589,117511,3762944,303623,
8590,117529,0369610,135397,Q3512046
8591,117531,3106868,215032,Q15052364
8592,117533,4044364,293310,Q18218448
8593,117545,3759416,170522,Q17154837
8594,117572,2402619,294538,Q18125637
8595,117590,2170439,227159,Q15275703
8596,117630,0104135,88107,Q4155842
8597,117646,0214641,10473,Q1255102
8598,117849,0115650,25518,Q2586610
8599,117851,1911658,270946,Q15616479
8600,117867,2614684,252178,Q12100227
8601,117877,1355638,75491,Q3221106
8602,117881,3316960,284293,Q16354843
8603,117887,1109624,116149,Q15055478
8604,117895,4046784,294254,Q18359358
8605,117922,2100546,79218,Q1077221
8606,118082,1567437,244458,Q15040678
8607,118166,0091364,70966,Q617144
8608,118198,2304915,250798,Q18028465
8609,118248,1274586,297596,Q16679516
8610,118270,1865393,123107,Q4040532
8611,118290,0117238,17135,Q205413
8612,118326,2543702,270005,Q16250819
8613,118354,1216491,245916,Q14523264
8614,118512,0972785,15261,Q1507221
8615,118530,0200215,42441,Q3991245
8616,118572,2130270,253272,Q18611453
8617,118696,2310332,122917,Q919649
8618,118700,1020072,273895,Q17183770
8619,118702,1809398,227306,Q15146380
8620,118706,2261331,246080,Q15059365
8621,118784,1782451,22285,Q3286160
8622,118814,2139555,277547,Q13226899
8623,118834,0906325,24388,Q16955207
8624,118862,2017486,137347,Q16249394
8625,118880,2326554,252171,Q17061299
8626,118888,0424934,20147,
8627,118894,1599351,32916,Q2504771
8628,118896,3612616,265177,Q16395232
8629,118900,2305051,228970,Q17065888
8630,118924,2784678,284296,Q16993300
8631,118930,3823690,308571,Q25999723
8632,118985,1126590,87093,Q10858674
8633,118997,2180411,224141,Q14847067
8634,119068,3179568,243684,Q15985067
8635,119141,2788710,228967,Q15524911
8636,119145,2802144,207703,Q15068238
8637,119153,2290153,191489,Q66764383
8638,119155,2692250,181533,Q15916752
8639,119167,1343740,51239,Q7134436
8640,119218,2280378,120605,Q1354326
8641,119655,1121096,68737,Q74579
8642,119714,3788052,298533,Q18611363
8643,119828,0076360,19946,Q1149805
8644,119964,0910885,286532,Q16250573
8645,120130,2061702,92321,Q89913709
8646,120138,2338151,297222,Q7117022
8647,120466,1823672,198184,Q15209986
8648,120478,3674140,265297,Q16736285
8649,120625,3560686,285700,Q19019141
8650,120635,2446042,260346,Q16781911
8651,120637,2717822,201088,Q13424932
8652,120761,0017271,126644,Q477602
8653,120783,2452200,294652,Q7560679
8654,120799,1340138,87101,Q15140437
8655,120807,2246779,86705,Q79884155
8656,120813,1503646,27317,
8657,120827,0095330,68352,Q1194475
8658,120919,3837196,267573,Q17006232
8659,121007,1164647,14749,Q2448596
8660,121035,3132738,289394,
8661,121097,0105606,50327,Q133484
8662,121099,0324941,13654,Q477365
8663,121129,3138104,244688,Q15930185
8664,121169,2570858,250225,Q18420573
8665,121171,3264102,256876,Q18127471
8666,121231,3235888,270303,Q16547881
8667,121253,2561546,287084,Q16679828
8668,121338,0056912,19254,Q1674811
8669,121342,0055831,26190,Q241840
8670,121372,1717578,46967,
8671,121374,1254947,32836,
8672,121469,0988083,14862,Q2278099
8673,121715,2215489,102517,
8674,121781,0472602,30178,Q2271822
8675,122092,0408828,14407,Q2416117
8676,122246,1935929,84575,Q17086019
8677,122260,1127205,133365,
8678,122433,0061557,47003,Q1219623
8679,122490,2761578,256740,Q16683308
8680,122627,0117223,80985,Q799182
8681,122882,1392190,76341,Q1757288
8682,122884,3195644,280092,Q17452082
8683,122886,2488496,140607,Q6074
8684,122888,2638144,271969,Q18785102
8685,122890,0803096,68735,Q14513321
8686,122892,2395427,99861,Q14171368
8687,122896,1790809,166426,Q10350033
8688,122898,0974015,141052,Q20501835
8689,122900,0478970,102899,Q5901134
8690,122902,1502712,166424,Q16795448
8691,122904,1431045,293660,Q19347291
8692,122906,1825683,284054,Q23780734
8693,122912,4154756,299536,Q23780914
8694,122916,3501632,284053,Q22665878
8695,122918,3896198,283995,Q20001199
8696,122920,3498820,271110,Q18407657
8697,122922,1211837,284052,Q18406872
8698,122924,3385516,246655,Q17042878
8699,122926,2250912,202249,Q23010088
8700,122932,2113659,268171,Q18353315
8701,123200,1439235,31981,
8702,123310,0117942,36983,Q7825970
8703,123545,0041190,228074,Q1217963
8704,123553,2379386,252360,Q17563594
8705,123947,3442006,284276,Q16060473
8706,124273,1705115,48132,Q6397510
8707,124404,1429433,85439,Q1764687
8708,124484,0074739,114735,Q6390947
8709,124851,1698647,279828,
8710,124853,0063804,72585,Q2070468
8711,124859,2039393,284536,Q15706898
8712,125221,0048992,108181,Q1130104
8713,125914,3045616,210860,Q15103254
8714,125916,2322441,216015,Q14566553
8715,125970,0173886,27850,Q1571849
8716,125974,0414078,34560,Q369986
8717,126088,0193164,48874,Q4656808
8718,126090,0073099,36129,Q260138
8719,126142,0101095,159704,Q2263018
8720,126420,2923316,250066,Q14948553
8721,126426,1808482,321130,
8722,126430,0374463,189197,
8723,126482,4191054,302429,Q18534270
8724,126548,1666801,272693,Q18389602
8725,126577,2243469,89247,Q4208849
8726,126921,0465997,9948,Q188899
8727,127052,0059550,20875,Q2513681
8728,127096,2436386,227719,Q15091785
8729,127098,4368814,321594,Q96390553
8730,127108,2381111,167073,Q16954098
8731,127114,3416744,249688,Q16250123
8732,127116,3726704,309299,Q17382885
8733,127130,2872462,309245,Q18699754
8734,127132,3346224,309503,Q18343202
8735,127134,1178665,232572,Q17184017
8736,127136,2273657,245706,Q14317024
8737,127146,4229236,319075,Q18603034
8738,127152,4257858,318224,Q18914855
8739,127164,4284010,318044,Q19264058
8740,127172,2917506,194537,Q20926235
8741,127180,2044056,125336,
8742,127184,3090634,283330,Q16219562
8743,127194,3534602,308638,
8744,127198,3850214,308639,Q18890297
8745,127202,2582496,308369,Q18152566
8746,127204,3844362,308024,Q19057512
8747,127212,0420293,308032,Q18154528
8748,127298,1883180,110390,Q10483256
8749,127319,1850397,72784,Q2157076
8750,127323,3480796,307663,Q17088644
8751,127390,0888817,278468,
8752,128087,0069409,102959,Q3998905
8753,128089,1420554,27866,Q27703227
8754,128097,3234126,216553,
8755,128099,3958494,289333,
8756,128197,0102002,89292,Q4003909
8757,128360,3460252,273248,Q18225084
8758,128366,3628334,251016,Q16935441
8759,128488,2231253,265208,Q15028216
8760,128512,3622592,286565,Q18603039
8761,128520,0884732,252838,Q17049587
8762,128542,2535470,290999,Q12816822
8763,128592,3181822,241251,Q15624045
8764,128594,3007302,263105,Q19818662
8765,128620,4226388,320007,Q18786433
8766,128695,2650978,248933,Q15733651
8767,128736,1571404,37058,Q4535688
8768,128832,2474024,206296,Q15070775
8769,128838,2554274,201085,Q15729025
8770,128842,3829170,300803,Q18146264
8771,128852,0206636,17870,Q4906881
8772,128900,0137355,195862,Q3905332
8773,128902,1772382,105554,
8774,128908,1466054,117098,Q5135727
8775,128914,3500822,259395,
8776,128944,0119310,11425,Q1475230
8777,128968,0348124,15567,Q1468857
8778,128975,2637294,243938,Q15028220
8779,128991,3723996,269711,
8780,129011,0195753,13590,Q5571525
8781,129229,2290553,286873,Q17142919
8782,129250,2933474,325358,Q19427432
8783,129313,2392672,179150,Q18434835
8784,129333,2582426,278632,Q18386167
8785,129354,2381941,256591,Q15548282
8786,129397,2247732,119569,Q20022630
8787,129428,2555736,268238,Q16203908
8788,129514,0963207,13643,Q16158083
8789,129657,2401097,290764,Q14948592
8790,129659,2097298,228203,Q16253025
8791,129737,2358925,239573,Q16249045
8792,129779,2636124,196750,
8793,129937,2199571,241554,Q15220567
8794,130050,1991031,279972,Q19868049
8795,130052,1780798,112454,Q2979760
8796,130073,1661199,150689,Q15046091
8797,130083,2917388,228968,Q16467411
8798,130087,3203616,238215,Q15407653
8799,130444,2418558,175774,Q7230494
8800,130450,3332064,266647,Q15713892
8801,130452,1791682,252512,Q17089779
8802,130482,0041968,27036,Q1198412
8803,130490,2908446,262500,Q16997069
8804,130498,0120471,39385,Q2891031
8805,130518,0468445,213110,
8806,130520,2224026,228161,Q4499813
8807,130576,2649554,245703,Q17025594
8808,130578,2515034,266396,Q13823993
8809,130634,2820852,168259,Q14650496
8810,130686,2118624,293970,Q16980741
8811,130840,3395184,241855,Q18578674
8812,130842,4475970,327029,Q19363441
8813,130970,0484855,13015,Q6544888
8814,130976,2182001,184155,Q12008230
8815,130978,0087650,32334,Q4271831
8816,131013,2561572,257091,Q16250697
8817,131023,3892434,305091,Q21095965
8818,131098,2204315,238302,Q14949959
8819,131104,0064146,33436,Q1170481
8820,131130,1114698,24696,Q3282900
8821,131237,1595366,35428,Q4328871
8822,131439,2393845,237756,Q18165705
8823,131480,2548208,298093,Q18703030
8824,131578,0107930,44664,Q3421998
8825,131610,0092216,46836,Q4318338
8826,131656,2872750,263109,Q15545272
8827,131714,2493486,308504,Q7745847
8828,131724,4299972,321640,
8829,131739,4324274,321528,Q18844637
8830,131749,2922440,268523,Q16655650
8831,131796,2404425,304357,Q17184103
8832,131826,4073952,320996,Q66764387
8833,131920,2962876,228108,Q19818418
8834,131934,0089538,30296,Q69068967
8835,132046,1964418,158852,Q7820305
8836,132084,0113638,335145,Q1821012
8837,132153,2656588,253303,Q17513016
8838,132157,3450650,256961,Q17042694
8839,132333,3149640,278990,
8840,132335,3365778,270400,Q17374402
8841,132362,0124770,14572,Q497292
8842,132422,3104930,278316,Q17038465
8843,132424,2726560,228205,Q18151890
8844,132454,1555440,254936,Q5564723
8845,132462,3622332,313074,Q20720805
8846,132488,2404299,319389,Q15046565
8847,132496,1772288,256924,Q15046541
8848,132584,0327698,50794,Q659953
8849,132618,2044801,192712,Q14948575
8850,132660,3064298,332340,Q16997268
8851,132796,2126355,254128,Q15973073
8852,132800,2788716,284537,Q17089641
8853,132888,3098812,300302,
8854,133115,3699674,268159,
8855,133195,2679042,249070,Q15715216
8856,133217,4312536,335819,Q16716103
8857,133281,3623726,275601,Q18342295
8858,133365,3155242,306482,Q19263883
8859,133377,3327624,301728,Q19874606
8860,133419,2848292,254470,Q16619265
8861,133545,2980472,258099,Q16995144
8862,133645,2402927,258480,Q15963780
8863,133712,0076727,31139,Q2528155
8864,133716,0055400,42279,Q1963916
8865,133771,3464902,254320,Q16996794
8866,133780,3499048,256057,Q16864731
8867,133782,1881002,287424,Q16252844
8868,133798,2967224,268920,Q16974047
